Age,Occupation,Gender,Worth,Product.Type,MaritalStatus,Location,Buy.Status
44,Enterprenuer,F,292500,Savings,M,LAGOS,Y
44,Enterprenuer,F,292500,Savings,M,LAGOS,Y
54,Enterprenuer,M,292500,Savings,M,LAGOS,Y
54,Enterprenuer,M,292500,Savings,M,LAGOS,Y
54,Enterprenuer,M,292500,Savings,M,LAGOS,Y
43,Civil service,M,292500,Savings,M,OGUN,Y
44,Enterprenuer,F,292500,Savings,M,LAGOS,Y
51,Civil service,M,292500,Savings,M,LAGOS,Y
36,Enterprenuer,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
39,Civil service,F,292500,Savings,M,LAGOS,Y
30,Civil service,M,292500,Savings,M,LAGOS,Y
46,Professional,M,292500,Savings,M,LAGOS,Y
46,Professional,M,292500,Savings,M,LAGOS,N
46,Professional,M,292500,Savings,M,LAGOS,Y
31,Civil service,M,292500,Savings,M,DELTA,Y
36,Professional,M,292500,Savings,M,LAGOS,Y
58,Enterprenuer,F,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
42,Enterprenuer,M,292500,Savings,M,OGUN,Y
42,Enterprenuer,M,292500,Savings,M,OGUN,Y
42,Enterprenuer,M,292500,Savings,M,OGUN,Y
42,Enterprenuer,M,292500,Savings,M,OGUN,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
46,Professional,M,292500,Savings,M,LAGOS,Y
34,Civil service,F,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
34,Civil service,F,292500,Savings,M,LAGOS,Y
32,Civil service,M,292500,Savings,S,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
39,Civil service,M,292500,Savings,M,LAGOS,Y
40,Civil service,M,292500,Savings,M,OYO,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
36,Civil service,F,292500,Savings,M,OGUN,Y
36,Civil service,F,292500,Savings,M,OGUN,Y
36,Civil service,F,292500,Savings,M,OGUN,Y
47,Professional,F,292500,Savings,M,LAGOS,Y
47,Professional,F,292500,Savings,M,LAGOS,Y
47,Professional,F,292500,Savings,M,LAGOS,Y
55,Civil service,M,292500,Savings,M,LAGOS,Y
47,Professional,M,292500,Savings,M,OGUN,Y
53,Enterprenuer,M,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
39,Professional,M,292500,Savings,M,LAGOS,Y
39,Professional,M,292500,Savings,M,LAGOS,Y
41,Professional,M,292500,Savings,M,LAGOS,Y
41,Professional,M,292500,Savings,M,LAGOS,Y
37,Professional,M,292500,Savings,M,OGUN,Y
39,Professional,M,292500,Savings,M,LAGOS,Y
33,Civil service,M,292500,Savings,S,LAGOS,Y
45,Enterprenuer,F,292500,Savings,M,LAGOS,N
36,Civil service,M,292500,Savings,M,LAGOS,N
36,Civil service,M,292500,Savings,M,LAGOS,Y
36,Civil service,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,F,292500,Savings,M,LAGOS,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
35,Enterprenuer,M,292500,Savings,M,OGUN,Y
34,Civil service,M,292500,Savings,M,LAGOS,Y
45,Enterprenuer,M,292500,Savings,M,LAGOS,Y
37,Civil service,M,292500,Savings,M,LAGOS,N
37,Civil service,M,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,OGUN,Y
38,Civil service,M,292500,Savings,M,OGUN,Y
41,Enterprenuer,M,292500,Savings,M,AKWA IBOM,N
35,Professional,M,292500,Savings,M,OGUN,N
48,Civil service,F,292500,Savings,M,OGUN,Y
48,Civil service,F,292500,Savings,M,OGUN,Y
48,Civil service,F,292500,Savings,M,OGUN,Y
41,Civil service,M,292500,Savings,M,LAGOS,Y
40,Civil service,M,292500,Savings,S,LAGOS,N
45,Enterprenuer,F,292500,Savings,M,LAGOS,Y
45,Enterprenuer,F,292500,Savings,M,LAGOS,Y
45,Enterprenuer,F,292500,Savings,M,LAGOS,Y
40,Civil service,M,292500,Savings,M,LAGOS,Y
40,Civil service,M,292500,Savings,M,LAGOS,Y
40,Civil service,M,292500,Savings,M,LAGOS,Y
54,Professional,M,292500,Savings,M,OGUN,Y
51,Civil service,M,292500,Savings,M,LAGOS,Y
51,Civil service,M,292500,Savings,M,LAGOS,Y
56,Enterprenuer,M,292500,Savings,M,LAGOS,Y
33,Enterprenuer,F,292500,Savings,M,OGUN,Y
33,Enterprenuer,F,292500,Savings,M,OGUN,Y
35,Civil service,M,292500,Savings,M,LAGOS,N
29,Enterprenuer,M,292500,Savings,M,ONDO,Y
36,Enterprenuer,M,292500,Savings,M,DELTA,Y
36,Enterprenuer,F,292500,Savings,M,LAGOS,Y
32,Enterprenuer,M,292500,Savings,M,LAGOS,Y
31,Civil service,F,292500,Savings,M,LAGOS,Y
52,Enterprenuer,F,292500,Savings,M,EDO,Y
43,Civil service,F,292500,Savings,M,LAGOS,Y
43,Civil service,F,292500,Savings,M,LAGOS,Y
43,Civil service,F,292500,Savings,M,LAGOS,Y
43,Enterprenuer,F,292500,Savings,M,LAGOS,Y
29,Civil service,F,292500,Savings,M,LAGOS,Y
39,Professional,M,292500,Savings,M,LAGOS,Y
35,Civil service,M,292500,Savings,M,LAGOS,N
37,Civil service,M,292500,Savings,S,LAGOS,Y
35,Civil service,M,292500,Savings,M,LAGOS,N
48,Enterprenuer,M,292500,Savings,M,LAGOS,N
41,Civil service,M,292500,Savings,M,LAGOS,Y
48,Enterprenuer,M,292500,Savings,M,LAGOS,Y
51,Enterprenuer,M,292500,Savings,M,LAGOS,Y
46,Civil service,F,292500,Savings,M,LAGOS,Y
38,Civil service,F,292500,Savings,M,LAGOS,Y
41,Civil service,M,292500,Savings,S,LAGOS,Y
41,Civil service,M,292500,Savings,S,LAGOS,Y
48,Civil service,M,292500,Savings,M,LAGOS,Y
35,Civil service,M,292500,Savings,M,LAGOS,Y
36,Civil service,F,292500,Savings,M,LAGOS,Y
39,Enterprenuer,M,292500,Savings,M,EKITI,Y
37,Civil service,M,292500,Savings,M,LAGOS,Y
30,Enterprenuer,M,292500,Savings,M,OGUN,Y
30,Enterprenuer,M,292500,Savings,M,LAGOS,Y
30,Enterprenuer,M,292500,Savings,M,LAGOS,Y
30,Enterprenuer,M,292500,Savings,M,LAGOS,Y
30,Enterprenuer,M,292500,Savings,M,LAGOS,Y
40,Civil service,M,292500,Savings,M,LAGOS,Y
29,Civil service,F,292500,Savings,S,LAGOS,N
49,Civil service,M,292500,Savings,M,LAGOS,Y
39,Civil service,M,292500,Savings,M,LAGOS,N
39,Civil service,M,292500,Savings,M,LAGOS,N
39,Civil service,M,292500,Savings,M,LAGOS,Y
29,Civil service,F,292500,Savings,S,LAGOS,N
29,Civil service,F,292500,Savings,S,LAGOS,Y
43,Professional,M,292500,Savings,M,LAGOS,Y
34,Enterprenuer,M,292500,Savings,M,LAGOS,Y
30,Civil service,M,292500,Savings,M,LAGOS,Y
40,Enterprenuer,M,292500,Savings,M,LAGOS,Y
40,Enterprenuer,M,292500,Savings,M,LAGOS,Y
35,Enterprenuer,M,292500,Savings,M,LAGOS,Y
33,Enterprenuer,M,292500,Savings,M,LAGOS,Y
29,Enterprenuer,F,292500,Savings,S,LAGOS,Y
39,Civil service,F,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,OGUN,Y
35,Professional,M,292500,Savings,M,OGUN,Y
45,Enterprenuer,M,292500,Savings,M,OGUN,Y
41,Enterprenuer,M,292500,Savings,M,LAGOS,Y
36,Civil service,M,292500,Savings,M,LAGOS,N
36,Civil service,M,292500,Savings,M,LAGOS,Y
35,Civil service,M,292500,Savings,M,OGUN,Y
32,Civil service,M,292500,Savings,S,LAGOS,Y
30,Retiree,F,292500,Savings,S,LAGOS,N
35,Civil service,F,292500,Savings,M,LAGOS,Y
33,Civil service,M,292500,Savings,M,LAGOS,Y
31,Enterprenuer,F,292500,Savings,M,LAGOS,Y
43,Enterprenuer,M,292500,Savings,M,OGUN,N
38,Civil service,M,292500,Savings,M,KANO,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
32,Enterprenuer,M,292500,Savings,M,LAGOS,Y
28,Civil service,F,292500,Savings,M,LAGOS,Y
30,Retiree,F,292500,Savings,S,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
48,Civil service,M,292500,Savings,M,LAGOS,Y
31,Civil service,F,292500,Savings,M,LAGOS,Y
31,Civil service,F,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,OGUN,Y
52,Civil service,M,292500,Savings,M,LAGOS,Y
30,Enterprenuer,F,292500,Savings,M,LAGOS,Y
36,Civil service,M,292500,Savings,M,LAGOS,Y
36,Civil service,M,292500,Savings,M,LAGOS,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
30,Enterprenuer,F,292500,Savings,M,LAGOS,Y
39,Civil service,M,292500,Savings,M,OGUN,Y
26,Civil service,F,292500,Savings,S,LAGOS,Y
38,Civil service,M,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,F,292500,Savings,M,LAGOS,Y
40,Enterprenuer,M,292500,Savings,M,OGUN,Y
47,Enterprenuer,M,292500,Savings,M,LAGOS,Y
47,Enterprenuer,M,292500,Savings,M,LAGOS,Y
48,Civil service,M,292500,Savings,M,LAGOS,Y
39,Civil service,M,292500,Savings,M,OGUN,Y
37,Civil service,M,292500,Savings,M,LAGOS,Y
36,Civil service,M,292500,Savings,M,LAGOS,Y
35,Enterprenuer,F,292500,Savings,M,OGUN,Y
37,Civil service,M,292500,Savings,M,ONDO,Y
35,Civil service,M,292500,Savings,M,LAGOS,Y
39,Enterprenuer,M,292500,Savings,M,LAGOS,Y
39,Civil service,M,292500,Savings,S,OYO,Y
48,Civil service,M,292500,Savings,M,LAGOS,Y
40,Professional,M,292500,Savings,M,LAGOS,Y
50,Enterprenuer,F,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
54,Civil service,F,292500,Savings,M,LAGOS,Y
33,Civil service,M,292500,Savings,M,LAGOS,Y
48,Civil service,M,292500,Savings,M,LAGOS,Y
42,Enterprenuer,M,292500,Savings,M,OGUN,Y
32,Civil service,M,292500,Savings,M,LAGOS,Y
30,Enterprenuer,F,292500,Savings,M,OGUN,Y
36,Civil service,M,292500,Savings,M,OYO,Y
37,Civil service,M,292500,Savings,S,LAGOS,N
55,Enterprenuer,M,292500,Savings,M,LAGOS,Y
45,Civil service,M,292500,Savings,M,LAGOS,Y
45,Civil service,M,292500,Savings,M,LAGOS,Y
45,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,OGUN,Y
29,Enterprenuer,M,292500,Savings,S,OGUN,N
29,Enterprenuer,M,292500,Savings,S,OGUN,Y
35,Civil service,M,292500,Savings,M,OYO,Y
55,Civil service,M,292500,Savings,M,LAGOS,N
32,Enterprenuer,M,292500,Savings,M,LAGOS,Y
32,Enterprenuer,M,292500,Savings,M,LAGOS,Y
47,Professional,F,292500,Savings,M,LAGOS,Y
41,Civil service,M,292500,Savings,M,LAGOS,N
41,Civil service,M,292500,Savings,M,LAGOS,Y
37,Civil service,M,292500,Savings,S,LAGOS,Y
40,Civil service,F,292500,Savings,S,LAGOS,Y
27,Enterprenuer,M,292500,Savings,M,LAGOS,N
29,Civil service,F,292500,Savings,M,ABUJA,Y
29,Civil service,F,292500,Savings,M,ABUJA,Y
43,Civil service,M,292500,Savings,M,LAGOS,N
34,Civil service,M,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,ONDO,Y
46,Civil service,M,292500,Savings,M,ONDO,Y
35,Professional,M,292500,Savings,M,LAGOS,Y
35,Professional,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,N
44,Civil service,M,292500,Savings,M,LAGOS,N
44,Civil service,M,292500,Savings,M,LAGOS,N
44,Professional,M,292500,Savings,M,LAGOS,Y
44,Professional,M,292500,Savings,M,LAGOS,Y
41,Civil service,F,292500,Savings,M,LAGOS,Y
41,Civil service,F,292500,Savings,M,LAGOS,Y
41,Civil service,F,292500,Savings,M,LAGOS,Y
41,Civil service,F,292500,Savings,M,LAGOS,Y
50,Civil service,M,292500,Savings,M,ABIA,Y
50,Civil service,M,292500,Savings,M,ABIA,Y
50,Civil service,M,292500,Savings,M,ABIA,Y
50,Civil service,M,292500,Savings,M,ABIA,Y
42,Civil service,F,292500,Savings,S,LAGOS,Y
35,Civil service,M,292500,Savings,M,OGUN,Y
35,Civil service,M,292500,Savings,M,OGUN,Y
35,Civil service,M,292500,Savings,M,OGUN,Y
58,Professional,M,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,OGUN,Y
50,Civil service,F,292500,Savings,M,OGUN,Y
49,Enterprenuer,M,292500,Savings,M,LAGOS,Y
33,Civil service,M,292500,Savings,M,LAGOS,Y
28,Civil service,F,292500,Savings,S,LAGOS,Y
43,Civil service,M,292500,Savings,M,LAGOS,Y
43,Civil service,M,292500,Savings,M,LAGOS,Y
31,Civil service,M,292500,Savings,M,OGUN,Y
33,Civil service,M,292500,Savings,M,LAGOS,Y
30,Professional,M,292500,Savings,S,OGUN,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
19,Civil service,M,292500,Savings,S,OGUN,Y
29,Enterprenuer,F,292500,Savings,M,OGUN,Y
36,Enterprenuer,F,292500,Savings,S,OGUN,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
29,Enterprenuer,F,292500,Savings,S,LAGOS,Y
32,Civil service,F,292500,Savings,M,LAGOS,Y
44,Enterprenuer,F,292500,Savings,M,LAGOS,Y
44,Enterprenuer,F,292500,Savings,M,LAGOS,Y
51,Civil service,M,292500,Savings,M,LAGOS,Y
42,Civil service,M,292500,Savings,M,LAGOS,N
42,Civil service,M,292500,Savings,M,LAGOS,Y
41,Civil service,M,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,OGUN,Y
53,Civil service,M,292500,Savings,M,OGUN,Y
53,Civil service,M,292500,Savings,M,OGUN,Y
45,Civil service,M,292500,Savings,M,LAGOS,N
38,Enterprenuer,F,292500,Savings,M,LAGOS,N
45,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
30,Civil service,M,292500,Savings,M,LAGOS,Y
42,Enterprenuer,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
26,Civil service,M,292500,Savings,S,DELTA,Y
32,Civil service,M,292500,Savings,M,LAGOS,Y
32,Civil service,M,292500,Savings,M,LAGOS,Y
42,Civil service,M,292500,Savings,M,OGUN,Y
40,Enterprenuer,F,292500,Savings,M,LAGOS,Y
42,Civil service,M,292500,Savings,M,LAGOS,Y
32,Enterprenuer,M,292500,Savings,S,LAGOS,N
48,Civil service,F,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,OYO,N
38,Civil service,F,292500,Savings,S,LAGOS,Y
38,Civil service,M,292500,Savings,M,OYO,N
27,Enterprenuer,F,292500,Savings,M,LAGOS,Y
38,Enterprenuer,F,292500,Savings,M,LAGOS,Y
27,Enterprenuer,F,292500,Savings,M,LAGOS,Y
26,Civil service,F,292500,Savings,M,OGUN,Y
32,Enterprenuer,M,292500,Savings,S,LAGOS,Y
36,Civil service,M,292500,Savings,S,OGUN,Y
38,Civil service,M,292500,Savings,S,ABUJA,Y
38,Civil service,M,292500,Savings,M,DELTA,Y
38,Civil service,M,292500,Savings,M,DELTA,Y
38,Civil service,M,292500,Savings,M,LAGOS,Y
37,Enterprenuer,F,292500,Savings,M,LAGOS,Y
34,Civil service,M,292500,Savings,M,OYO,Y
34,Civil service,M,292500,Savings,M,OYO,Y
37,Enterprenuer,F,292500,Savings,M,LAGOS,Y
37,Enterprenuer,F,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,N
44,Civil service,M,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
48,Enterprenuer,F,292500,Savings,M,LAGOS,Y
35,Civil service,M,292500,Savings,M,LAGOS,N
47,Civil service,M,292500,Savings,M,LAGOS,Y
29,Enterprenuer,M,292500,Savings,M,LAGOS,Y
27,Enterprenuer,F,292500,Savings,M,OGUN,Y
38,Civil service,M,292500,Savings,M,OGUN,Y
37,Civil service,M,292500,Savings,M,LAGOS,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
48,Enterprenuer,F,292500,Savings,M,LAGOS,N
48,Enterprenuer,F,292500,Savings,M,LAGOS,Y
45,Professional,M,292500,Savings,M,CROSS RIVER,Y
45,Professional,M,292500,Savings,M,CROSS RIVER,Y
45,Professional,M,292500,Savings,M,CROSS RIVER,Y
45,Professional,M,292500,Savings,M,CROSS RIVER,N
45,Professional,M,292500,Savings,M,CROSS RIVER,Y
36,Enterprenuer,M,292500,Savings,M,LAGOS,Y
36,Civil service,M,292500,Savings,M,LAGOS,N
50,Enterprenuer,M,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,LAGOS,Y
49,Civil service,M,292500,Savings,M,OGUN,N
41,Civil service,F,292500,Savings,M,LAGOS,N
49,Civil service,M,292500,Savings,M,OGUN,Y
49,Civil service,M,292500,Savings,M,OGUN,Y
41,Civil service,F,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,LAGOS,Y
39,Civil service,M,292500,Savings,M,LAGOS,N
27,Enterprenuer,F,292500,Savings,M,OGUN,N
27,Enterprenuer,F,292500,Savings,M,OGUN,N
37,Enterprenuer,M,292500,Savings,M,LAGOS,N
37,Enterprenuer,M,292500,Savings,M,LAGOS,Y
50,Enterprenuer,M,292500,Savings,M,LAGOS,Y
42,Enterprenuer,M,292500,Savings,M,LAGOS,N
54,Civil service,M,292500,Savings,M,LAGOS,Y
54,Civil service,M,292500,Savings,M,LAGOS,Y
43,Civil service,M,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
34,Civil service,M,292500,Savings,M,LAGOS,Y
34,Civil service,M,292500,Savings,M,LAGOS,Y
34,Enterprenuer,F,292500,Savings,S,LAGOS,Y
39,Civil service,M,292500,Savings,M,LAGOS,Y
28,Civil service,F,292500,Savings,S,LAGOS,Y
39,Civil service,M,292500,Savings,M,LAGOS,Y
31,Civil service,M,292500,Savings,S,OGUN,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
51,Civil service,M,292500,Savings,M,OGUN,Y
34,Professional,F,292500,Savings,M,LAGOS,Y
51,Civil service,M,292500,Savings,M,OGUN,Y
51,Civil service,M,292500,Savings,M,OGUN,Y
35,Civil service,F,292500,Savings,M,LAGOS,Y
36,Enterprenuer,M,292500,Savings,S,LAGOS,Y
45,Civil service,M,292500,Savings,M,LAGOS,Y
50,Enterprenuer,M,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,OYO,Y
42,Civil service,M,292500,Savings,M,LAGOS,Y
34,Civil service,F,292500,Savings,M,LAGOS,Y
31,Civil service,M,292500,Savings,M,LAGOS,Y
38,Civil service,M,292500,Savings,M,OYO,Y
55,Civil service,F,292500,Savings,M,OYO,Y
35,Civil service,M,292500,Savings,M,LAGOS,Y
31,Civil service,F,292500,Savings,M,OGUN,Y
32,Enterprenuer,F,292500,Savings,S,LAGOS,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
33,Civil service,M,292500,Savings,M,LAGOS,N
33,Civil service,M,292500,Savings,M,LAGOS,Y
47,Civil service,M,292500,Savings,M,LAGOS,N
52,Civil service,M,292500,Savings,M,OGUN,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
47,Civil service,M,292500,Savings,M,LAGOS,Y
34,Civil service,M,292500,Savings,M,LAGOS,Y
45,Professional,M,292500,Savings,M,OGUN,N
43,Enterprenuer,M,292500,Savings,M,LAGOS,Y
47,Civil service,F,292500,Savings,M,LAGOS,Y
47,Civil service,F,292500,Savings,M,LAGOS,Y
58,Professional,M,292500,Savings,M,LAGOS,N
58,Professional,M,292500,Savings,M,LAGOS,Y
27,Civil service,F,292500,Savings,M,LAGOS,Y
44,Civil service,M,292500,Savings,M,LAGOS,Y
27,Enterprenuer,M,292500,Savings,M,LAGOS,N
48,Professional,F,292500,Savings,M,ABUJA,Y
28,Civil service,M,292500,Savings,M,LAGOS,Y
28,Civil service,M,292500,Savings,M,LAGOS,Y
39,Enterprenuer,M,292500,Savings,M,LAGOS,N
51,Enterprenuer,F,292500,Savings,M,OGUN,Y
46,Civil service,M,292500,Savings,M,LAGOS,Y
39,Civil service,M,292500,Savings,M,LAGOS,Y
32,Enterprenuer,M,292500,Savings,M,CROSS RIVER,Y
